Total Spending,UNFPA,GOV,NGO,UN,Core Resources,Non-core Resources,Program,Country,Year,Country_Name
267368,130584,17155,119629,0,0.84,0.16,Adolescents,south-sudan,2017,South Sudan
164149,99575,64574,0,0,1.0,0.0,Data for development,south-sudan,2017,South Sudan
553676,208531,0,345145,0,0.31,0.69,Gender equality and rights,south-sudan,2017,South Sudan
19286327,10785369,1312592,7188366,0,0.11,0.89,Integrated sexual and reproductive health,south-sudan,2017,South Sudan
12520,0,12520,0,0,1.0,0.0,Organizational effectiveness and efficiency,south-sudan,2017,South Sudan
270003,253980,0,16023,0,0.48,0.52,Adolescents,sri-lanka,2017,Sri Lanka
102258,102258,0,0,0,0.76,0.24,Data for development,sri-lanka,2017,Sri Lanka
192137,165936,6201,20000,0,0.98,0.02,Gender equality and rights,sri-lanka,2017,Sri Lanka
379184,178245,39313,161626,0,0.67,0.33,Integrated sexual and reproductive health,sri-lanka,2017,Sri Lanka
230032,30015,88924,111093,0,0.81,0.19,Adolescents,sudan,2017,Sudan
631182,564122,67060,0,0,1.0,0.0,Data for development,sudan,2017,Sudan
2519211,1140504,423737,954971,0,0.18,0.82,Gender equality and rights,sudan,2017,Sudan
10484775,4556062,2072261,3856453,0,0.21,0.79,Integrated sexual and reproductive health,sudan,2017,Sudan
32511,28273,0,4237,0,0.99,0.01,Organizational effectiveness and efficiency,sudan,2017,Sudan
2222732,538949,0,1683783,0,0.0,1.0,Adolescents,syrian-arab-republic,2017,Syrian Arab Republic
36110,36110,0,0,0,0.03,0.97,Data for development,syrian-arab-republic,2017,Syrian Arab Republic
7653075,2976616,11250,4414942,250267,0.06,0.94,Gender equality and rights,syrian-arab-republic,2017,Syrian Arab Republic
8306026,5370856,0,2935170,0,0.09,0.91,Integrated sexual and reproductive health,syrian-arab-republic,2017,Syrian Arab Republic
78842,78842,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,syrian-arab-republic,2017,Syrian Arab Republic
74889,73781,0,1108,0,1.0,0.0,Adolescents,tajikistan,2017,Tajikistan
172117,63109,32283,76725,0,0.55,0.45,Data for development,tajikistan,2017,Tajikistan
85181,68072,6085,11024,0,1.0,0.0,Gender equality and rights,tajikistan,2017,Tajikistan
1725919,918395,37096,770429,0,0.29,0.71,Integrated sexual and reproductive health,tajikistan,2017,Tajikistan
-1,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,tajikistan,2017,Tajikistan
316853,316853,0,0,0,0.99,0.01,Adolescents,thailand,2017,Thailand
442705,428025,14680,0,0,0.98,0.02,Data for development,thailand,2017,Thailand
579,579,0,0,0,1.0,0.0,Integrated sexual and reproductive health,thailand,2017,Thailand
37515,37515,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,thailand,2017,Thailand
254867,235679,1792,17396,0,0.56,0.44,Adolescents,timor-leste,2017,Timor-Leste
412068,136976,27825,247267,0,0.13,0.87,Data for development,timor-leste,2017,Timor-Leste
24623,24623,0,0,0,1.0,0.0,Gender equality and rights,timor-leste,2017,Timor-Leste
1145898,1077069,45317,23512,0,0.75,0.25,Integrated sexual and reproductive health,timor-leste,2017,Timor-Leste
1845,1845,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,timor-leste,2017,Timor-Leste
127116,17454,37055,72607,0,0.65,0.35,Adolescents,togo,2017,Togo
213647,118507,95140,0,0,0.95,0.05,Data for development,togo,2017,Togo
122661,16964,68279,37418,0,1.0,0.0,Gender equality and rights,togo,2017,Togo
1812226,1298710,219539,293977,0,0.61,0.39,Integrated sexual and reproductive health,togo,2017,Togo
19401,7039,12363,0,0,0.39,0.61,Organizational effectiveness and efficiency,togo,2017,Togo
166107,82663,45082,38362,0,0.65,0.35,Data for development,tunisia,2017,Tunisia
984949,250699,242155,492095,0,0.13,0.87,Gender equality and rights,tunisia,2017,Tunisia
99489,62822,26554,10112,0,1.0,0.0,Integrated sexual and reproductive health,tunisia,2017,Tunisia
64066,64066,0,0,0,0.84,0.16,Organizational effectiveness and efficiency,tunisia,2017,Tunisia
163313,1182,0,162131,0,0.17,0.83,Adolescents,türkiye,2017,Türkiye
59391,34412,24979,0,0,1.0,0.0,Data for development,türkiye,2017,Türkiye
4722487,937852,801221,2983413,0,0.04,0.96,Gender equality and rights,türkiye,2017,Türkiye
16992119,7094845,1108242,8789032,0,0.02,0.98,Integrated sexual and reproductive health,türkiye,2017,Türkiye
50372,50372,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,türkiye,2017,Türkiye
174384,133902,34752,5730,0,0.9,0.1,Adolescents,turkmenistan,2017,Turkmenistan
164122,164122,0,0,0,0.86,0.14,Data for development,turkmenistan,2017,Turkmenistan
29104,29104,0,0,0,1.0,0.0,Gender equality and rights,turkmenistan,2017,Turkmenistan
211990,192588,19402,0,0,0.62,0.38,Integrated sexual and reproductive health,turkmenistan,2017,Turkmenistan
2748958,136771,169004,2414426,28757,0.01,0.99,Adolescents,uganda,2017,Uganda
138579,8191,130388,0,0,0.46,0.54,Data for development,uganda,2017,Uganda
1152838,237446,458306,451086,6000,0.04,0.96,Gender equality and rights,uganda,2017,Uganda
8775075,4573382,2307863,1893830,0,0.32,0.68,Integrated sexual and reproductive health,uganda,2017,Uganda
120249,7211,0,113037,0,0.0,1.0,Organizational effectiveness and efficiency,uganda,2017,Uganda
100830,100830,0,0,0,1.0,0.0,Adolescents,ukraine,2017,Ukraine
89375,89375,0,0,0,1.0,0.0,Data for development,ukraine,2017,Ukraine
2469512,1164816,0,1304696,0,0.23,0.77,Gender equality and rights,ukraine,2017,Ukraine
188798,118439,0,70359,0,0.34,0.66,Integrated sexual and reproductive health,ukraine,2017,Ukraine
181051,126677,5994,48381,0,0.74,0.26,Adolescents,uruguay,2017,Uruguay
314329,295034,19294,0,0,0.61,0.39,Data for development,uruguay,2017,Uruguay
910569,897069,6000,7500,0,0.23,0.77,Integrated sexual and reproductive health,uruguay,2017,Uruguay
36177,31176,0,5001,0,0.6,0.4,Organizational effectiveness and efficiency,uruguay,2017,Uruguay
93176,93176,0,0,0,1.0,0.0,Adolescents,uzbekistan,2017,Uzbekistan
153863,139305,14558,0,0,0.99,0.01,Data for development,uzbekistan,2017,Uzbekistan
152252,152252,0,0,0,0.87,0.13,Gender equality and rights,uzbekistan,2017,Uzbekistan
362678,341381,0,0,21297,0.76,0.24,Integrated sexual and reproductive health,uzbekistan,2017,Uzbekistan
262685,105945,26566,130174,0,0.48,0.52,Adolescents,venezuela,2017,Venezuela (Bolivarian Republic of)
117949,104212,13737,0,0,0.96,0.04,Data for development,venezuela,2017,Venezuela (Bolivarian Republic of)
62404,48354,8126,5925,0,0.95,0.05,Gender equality and rights,venezuela,2017,Venezuela (Bolivarian Republic of)
195265,143012,28544,23710,0,0.58,0.42,Integrated sexual and reproductive health,venezuela,2017,Venezuela (Bolivarian Republic of)
1198892,459801,188672,550420,0,0.18,0.82,Adolescents,zambia,2017,Zambia
525304,468937,56367,0,0,0.92,0.08,Data for development,zambia,2017,Zambia
125223,0,0,125223,0,-0.0,1.0,Gender equality and rights,zambia,2017,Zambia
6708325,5607236,681604,419486,0,0.18,0.82,Integrated sexual and reproductive health,zambia,2017,Zambia
141338,122079,19259,0,0,0.14,0.86,Organizational effectiveness and efficiency,zambia,2017,Zambia
1685355,743525,616016,325814,0,0.09,0.91,Adolescents,zimbabwe,2017,Zimbabwe
372156,140058,229257,2840,0,0.93,0.07,Data for development,zimbabwe,2017,Zimbabwe
1571090,508830,451914,610347,0,0.12,0.88,Gender equality and rights,zimbabwe,2017,Zimbabwe
10823636,5554363,2265645,3003628,0,0.12,0.88,Integrated sexual and reproductive health,zimbabwe,2017,Zimbabwe
1044660,373747,0,670913,0,0.38,0.62,Empowerment of young people,afghanistan,2018,Afghanistan
4223206,1955729,0,2267477,0,0.13,0.87,Gender equality and empowerment of women and girls,afghanistan,2018,Afghanistan
29185,29185,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,afghanistan,2018,Afghanistan
1171956,1068035,0,103920,0,0.67,0.33,Population and development,afghanistan,2018,Afghanistan
7039370,3690611,0,3348759,0,0.26,0.74,Utilization of sexual and reproductive health services,afghanistan,2018,Afghanistan
182312,74373,19200,88739,0,0.57,0.43,Empowerment of young people,albania,2018,Albania
90243,60884,0,29359,0,0.73,0.27,Gender equality and empowerment of women and girls,albania,2018,Albania
46661,46661,0,0,0,1.0,-0.0,Organizational effectiveness and efficiency,albania,2018,Albania
515088,146488,0,368600,0,0.44,0.56,Population and development,albania,2018,Albania
122226,80226,0,42000,0,0.85,0.15,Utilization of sexual and reproductive health services,albania,2018,Albania
37639,37639,0,0,0,1.0,0.0,Empowerment of young people,algeria,2018,Algeria
91644,85320,0,6323,0,0.62,0.38,Gender equality and empowerment of women and girls,algeria,2018,Algeria
89421,87386,2035,0,0,1.38,0.0,Population and development,algeria,2018,Algeria
135203,74955,51438,8810,0,0.67,0.33,Utilization of sexual and reproductive health services,algeria,2018,Algeria
676133,342403,17034,316696,0,0.14,0.86,Empowerment of young people,angola,2018,Angola
419187,389992,29195,0,0,0.73,0.27,Gender equality and empowerment of women and girls,angola,2018,Angola
360852,208918,61452,90482,0,1.0,-0.0,Population and development,angola,2018,Angola
1218050,1109442,108609,0,0,0.9,0.1,Utilization of sexual and reproductive health services,angola,2018,Angola
12377,12377,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,argentina,2018,Argentina
35507,35507,0,0,0,1.0,0.0,Population and development,argentina,2018,Argentina
99845,93625,0,6220,0,0.68,0.32,Utilization of sexual and reproductive health services,argentina,2018,Argentina
58654,58654,0,0,0,1.02,-0.02,Empowerment of young people,armenia,2018,Armenia
244859,182758,0,62101,0,0.53,0.47,Gender equality and empowerment of women and girls,armenia,2018,Armenia
233318,233318,0,0,0,1.02,-0.02,Population and development,armenia,2018,Armenia
128743,128743,0,0,0,1.02,-0.02,Utilization of sexual and reproductive health services,armenia,2018,Armenia
194631,194631,0,0,0,0.89,0.11,Gender equality and empowerment of women and girls,azerbaijan,2018,Azerbaijan
232186,232186,0,0,0,0.67,0.33,Population and development,azerbaijan,2018,Azerbaijan
214275,214275,0,0,0,1.0,0.0,Utilization of sexual and reproductive health services,azerbaijan,2018,Azerbaijan
2198373,890221,256876,1051276,0,0.34,0.66,Empowerment of young people,bangladesh,2018,Bangladesh
7065276,3684149,209229,3171899,0,0.24,0.76,Gender equality and empowerment of women and girls,bangladesh,2018,Bangladesh
716847,418753,298095,0,0,0.87,0.13,Population and development,bangladesh,2018,Bangladesh
17738175,7251744,2080104,8018671,387655,0.14,0.86,Utilization of sexual and reproductive health services,bangladesh,2018,Bangladesh
9107,9107,0,0,0,1.0,0.0,Empowerment of young people,belarus,2018,Belarus
309318,296366,0,2952,10000,0.18,0.82,Gender equality and empowerment of women and girls,belarus,2018,Belarus
5190,5190,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,belarus,2018,Belarus
183802,183802,0,0,0,0.45,0.55,Population and development,belarus,2018,Belarus
261868,261868,0,0,0,0.77,0.23,Utilization of sexual and reproductive health services,belarus,2018,Belarus
1375061,95704,507830,754382,17146,-0.0,1.0,Empowerment of young people,benin,2018,Benin
603049,126154,173773,303122,0,0.19,0.81,Gender equality and empowerment of women and girls,benin,2018,Benin
457057,340294,72616,0,44148,0.85,0.15,Population and development,benin,2018,Benin
2476607,1981992,229531,204351,60733,0.43,0.57,Utilization of sexual and reproductive health services,benin,2018,Benin
209666,122246,87420,0,0,1.0,0.0,Empowerment of young people,bhutan,2018,Bhutan
109766,16895,10000,82872,0,1.0,0.0,Gender equality and empowerment of women and girls,bhutan,2018,Bhutan
51600,27143,24457,0,0,1.0,0.0,Population and development,bhutan,2018,Bhutan
169348,32753,136595,0,0,1.0,0.0,Utilization of sexual and reproductive health services,bhutan,2018,Bhutan
1030118,691917,191011,147190,0,0.22,0.78,Empowerment of young people,bolivia,2018,Bolivia (Plurinational State of)
1482095,901167,204185,376742,0,0.13,0.87,Gender equality and empowerment of women and girls,bolivia,2018,Bolivia (Plurinational State of)
517601,401456,93050,6895,16200,0.75,0.25,Population and development,bolivia,2018,Bolivia (Plurinational State of)
1488253,710198,143421,634634,0,0.19,0.81,Utilization of sexual and reproductive health services,bolivia,2018,Bolivia (Plurinational State of)
58717,30964,0,27753,0,1.0,0.0,Empowerment of young people,bosnia-herzegovina,2018,Bosnia and Herzegovina
333164,167021,0,63091,103051,0.06,0.94,Gender equality and empowerment of women and girls,bosnia-herzegovina,2018,Bosnia and Herzegovina
145665,141034,0,4632,0,1.0,0.0,Population and development,bosnia-herzegovina,2018,Bosnia and Herzegovina
445988,353773,0,92215,0,1.0,0.0,Utilization of sexual and reproductive health services,bosnia-herzegovina,2018,Bosnia and Herzegovina
470218,441763,0,28455,0,0.66,0.34,Empowerment of young people,botswana,2018,Botswana
14938,14938,0,0,0,0.33,0.67,Population and development,botswana,2018,Botswana
582807,582807,0,0,0,0.45,0.55,Utilization of sexual and reproductive health services,botswana,2018,Botswana
476403,476403,0,0,0,0.55,0.45,Empowerment of young people,brazil,2018,Brazil
400631,371509,0,29122,0,0.86,0.14,Gender equality and empowerment of women and girls,brazil,2018,Brazil
534430,534430,0,0,0,0.51,0.49,Population and development,brazil,2018,Brazil
871433,871433,0,0,0,0.84,0.16,Utilization of sexual and reproductive health services,brazil,2018,Brazil
964426,421913,131374,411139,0,0.09,0.91,Empowerment of young people,burkina-faso,2018,Burkina Faso
528025,160770,198650,168604,0,0.12,0.88,Gender equality and empowerment of women and girls,burkina-faso,2018,Burkina Faso
132,0,132,0,0,1.0,0.0,Organizational effectiveness and efficiency,burkina-faso,2018,Burkina Faso
517119,134647,382472,0,0,0.05,0.95,Population and development,burkina-faso,2018,Burkina Faso
5267722,2389502,2179960,585520,112741,0.39,0.61,Utilization of sexual and reproductive health services,burkina-faso,2018,Burkina Faso
1796989,1129791,0,667199,0,0.26,0.74,Empowerment of young people,burundi,2018,Burundi
463247,360670,49730,52848,0,0.35,0.65,Gender equality and empowerment of women and girls,burundi,2018,Burundi
36081,36081,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,burundi,2018,Burundi
142755,142755,0,0,0,1.0,0.0,Population and development,burundi,2018,Burundi
2238132,1381893,647889,208350,0,0.36,0.64,Utilization of sexual and reproductive health services,burundi,2018,Burundi
568311,522000,0,0,46311,0.92,0.08,Utilization of sexual and reproductive health services,cabo-verde,2018,Cabo Verde
133263,110311,22952,0,0,1.0,0.0,Empowerment of young people,cambodia,2018,Cambodia
164729,104255,60475,0,0,0.96,0.04,Gender equality and empowerment of women and girls,cambodia,2018,Cambodia
234006,161268,72738,0,0,1.0,0.0,Population and development,cambodia,2018,Cambodia
1111028,640081,470947,0,0,0.98,0.02,Utilization of sexual and reproductive health services,cambodia,2018,Cambodia
527957,392332,103052,32573,0,0.23,0.77,Empowerment of young people,cameroon,2018,Cameroon
538328,497456,40872,0,0,0.55,0.45,Gender equality and empowerment of women and girls,cameroon,2018,Cameroon
363057,144455,218602,0,0,1.0,-0.0,Population and development,cameroon,2018,Cameroon
6318947,5011184,962484,345279,0,0.3,0.7,Utilization of sexual and reproductive health services,cameroon,2018,Cameroon
592459,390211,371,180214,21663,0.38,0.62,Empowerment of young people,central-african-republic,2018,Central African Republic
1676049,1090854,29570,555626,0,0.1,0.9,Gender equality and empowerment of women and girls,central-african-republic,2018,Central African Republic
80611,15536,21024,0,44050,0.99,0.01,Population and development,central-african-republic,2018,Central African Republic
1851521,1664197,41871,145453,0,0.44,0.56,Utilization of sexual and reproductive health services,central-african-republic,2018,Central African Republic
637942,269124,0,368818,0,0.46,0.54,Empowerment of young people,chad,2018,Chad
1648073,1107938,36930,503204,0,0.51,0.49,Gender equality and empowerment of women and girls,chad,2018,Chad
215955,173472,42484,0,0,0.52,0.48,Population and development,chad,2018,Chad
4876158,3789541,318509,768108,0,0.31,0.69,Utilization of sexual and reproductive health services,chad,2018,Chad
2787,2787,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,chile,2018,Chile
6000,6000,0,0,0,1.0,0.0,Population and development,chile,2018,Chile
158851,158851,0,0,0,1.0,0.0,Utilization of sexual and reproductive health services,chile,2018,Chile
316719,316719,0,0,0,1.0,0.0,Empowerment of young people,china,2018,China
263561,173721,85063,4776,0,0.14,0.86,Gender equality and empowerment of women and girls,china,2018,China
406035,369459,36576,0,0,1.0,0.0,Population and development,china,2018,China
705537,624204,52147,29186,0,1.0,0.97,Utilization of sexual and reproductive health services,china,2018,China
102244,102244,0,0,0,0.77,0.23,Empowerment of young people,colombia,2018,Colombia
319091,319091,0,0,0,0.57,0.43,Gender equality and empowerment of women and girls,colombia,2018,Colombia
275606,275606,0,0,0,1.0,0.0,Population and development,colombia,2018,Colombia
1000963,856734,0,144229,0,0.46,0.54,Utilization of sexual and reproductive health services,colombia,2018,Colombia
13522,7467,6055,0,0,0.17,0.83,Empowerment of young people,comoros,2018,Comoros
52318,34882,17436,0,0,0.8,0.2,Gender equality and empowerment of women and girls,comoros,2018,Comoros
21612,21612,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,comoros,2018,Comoros
287242,252580,34662,0,0,1.0,0.0,Population and development,comoros,2018,Comoros
357298,300753,56545,0,0,0.98,0.02,Utilization of sexual and reproductive health services,comoros,2018,Comoros
206028,184180,21848,0,0,0.76,0.24,Empowerment of young people,congo,2018,Congo
266751,184616,60936,21198,0,0.02,0.98,Gender equality and empowerment of women and girls,congo,2018,Congo
12076,12076,0,0,0,0.36,0.64,Organizational effectiveness and efficiency,congo,2018,Congo
444798,402309,42490,0,0,0.85,0.15,Population and development,congo,2018,Congo
863407,749272,29046,85090,0,0.51,0.49,Utilization of sexual and reproductive health services,congo,2018,Congo
73440,62326,0,11114,0,0.78,0.22,Gender equality and empowerment of women and girls,costa-rica,2018,Costa Rica
67793,67793,0,0,0,0.98,0.02,Population and development,costa-rica,2018,Costa Rica
286917,286917,0,0,0,0.98,0.02,Utilization of sexual and reproductive health services,costa-rica,2018,Costa Rica
705358,529488,123731,52139,0,0.57,0.43,Empowerment of young people,côte-divoire,2018,Côte d'Ivoire
